client_id,visitor_id,visit_id,process_step,date_time
4061196,609409730_71159115465,566993512_93332377962_53108,confirm,2017-06-04 12:49:07
8033222,126674748_94736437786,567012958_28927673330_362799,confirm,2017-06-20 17:00:04
9861601,708270432_75169963307,567013922_11430167923_731944,confirm,2017-04-12 13:28:26
9557835,172110312_79237612100,567018123_38586695559_27433,confirm,2017-06-10 11:33:36
4990448,966510956_70515646289,567033625_80264484954_209765,confirm,2017-04-07 18:18:13
7598473,967932453_62584275467,567039776_51148823884_556632,confirm,2017-05-24 09:26:35
617352,688741516_62630101650,567043998_83227115807_126110,confirm,2017-06-01 11:48:19
5011864,615895552_40574884853,56704714_45512212462_182628,confirm,2017-04-16 11:29:36
9386093,5007317_83270060625,567067241_43865246491_463857,confirm,2017-05-29 22:15:04
7961481,977712667_33964842675,567069820_63417288786_527216,confirm,2017-03-30 17:30:45
8996381,247086419_75632956858,567088365_46958459629_172718,confirm,2017-06-06 12:20:29
2188182,854473134_11078096309,567096962_55842219986_290543,confirm,2017-04-27 17:45:25
1275733,149529130_11166375775,567114068_43265836897_222920,confirm,2017-04-12 13:56:40
3335090,583820374_88672348746,567135453_45682663575_310572,confirm,2017-06-14 21:45:32
9249926,255806728_87840506638,567139113_42512183169_705785,confirm,2017-03-29 13:01:19
1124344,764425156_76431645269,567153890_94415213353_156301,confirm,2017-06-04 17:08:24
9170417,457432116_1209530842,567154075_70622524652_968807,confirm,2017-04-01 20:54:17
260859,2595231_14055263154,567155408_35047690468_949776,confirm,2017-06-09 16:22:10
7680560,387966466_28302906816,567168823_63002690178_610189,confirm,2017-04-19 11:24:43
7195183,182709149_72163669248,56717089_37834033432_256135,confirm,2017-04-05 19:27:48
3924963,520506100_97271343021,567186019_28702675331_801384,confirm,2017-04-12 11:36:50
1648109,285666493_10768028517,567187599_89343196594_868501,confirm,2017-04-08 09:56:28
612745,848175468_94950175609,56719274_70677216072_871786,confirm,2017-06-06 16:08:11
820290,848175468_94950175609,56719274_70677216072_871786,confirm,2017-06-06 16:05:38
5713299,516017377_29874712350,56719336_62417278749_832926,confirm,2017-04-22 11:57:26
1697142,446425788_65925816976,567209353_38174589641_711637,confirm,2017-04-21 14:17:09
7031997,898914555_21351710086,56721611_49024639959_821140,confirm,2017-04-05 13:38:34
8069975,898914555_21351710086,56721611_49024639959_821140,confirm,2017-04-05 13:32:21
6371935,626243254_18765493873,56722397_35435312984_53586,confirm,2017-05-24 12:11:56
1040820,520201964_32074053236,567228801_86478097033_888488,confirm,2017-06-08 16:37:10
2234573,970478267_78364985438,567236673_21079134159_431783,confirm,2017-05-26 13:53:28
9404494,508064774_66000134508,567241744_54805303680_973117,confirm,2017-04-24 11:37:35
4417286,703225091_25663549904,567243958_13515657155_285056,confirm,2017-06-14 07:46:18
5321853,34154211_25735322336,567245133_55760304578_184968,confirm,2017-05-06 13:49:06
6165894,406976994_78061990174,567256722_88720311575_955030,confirm,2017-06-12 09:44:24
9516098,933769142_62659740964,567257319_85878527848_321750,confirm,2017-06-03 12:35:36
559411,746469699_91888811771,567266315_22958285616_907971,confirm,2017-04-05 10:46:22
4581289,849588125_12088701055,567269912_48889545943_510707,confirm,2017-04-20 11:18:34
5552819,685223714_6411058792,567270104_5288911570_916467,confirm,2017-04-19 11:10:03
7025223,441389758_1037416142,567309940_98683579613_677573,confirm,2017-05-16 14:08:50
357204,169471913_63281039837,567336536_26033786185_830905,confirm,2017-06-01 14:05:17
7325884,428326502_98482209012,567338290_27091412926_628060,confirm,2017-06-01 12:20:51
8752019,728434016_1009942085,567341418_85718506278_186200,confirm,2017-04-08 11:31:29
8028784,441700245_48880508450,567348892_60297106404_538661,confirm,2017-05-27 16:42:52
9769874,753043372_80853092957,567359477_7006822634_226304,confirm,2017-05-28 14:12:29
1451177,772545188_23264804059,567361042_10580384874_112730,confirm,2017-03-29 11:20:46
2474526,659566662_65054130796,567377515_41476818996_312000,confirm,2017-06-08 08:54:52
3243036,789546799_29968984870,567386027_59766829076_241932,confirm,2017-06-19 15:45:29
2908784,29587362_13553897923,567388893_80078686117_515162,confirm,2017-06-01 19:43:16
365583,663937445_26646200013,567418037_31975791624_855184,confirm,2017-04-12 12:43:19
5238696,879661363_17350049895,567420352_32574568366_395981,confirm,2017-06-12 17:13:52
8502802,583912856_65422712789,567422739_13494781903_412200,confirm,2017-06-01 11:45:45
62754,336439133_86630162743,567423128_56090320325_768779,confirm,2017-04-05 12:06:49
7888479,313226034_48538075541,567427308_52601186184_225213,confirm,2017-04-02 14:25:10
1144839,277483091_68176257590,567428292_93364250419_448560,confirm,2017-05-25 20:58:09
4532516,430497918_29545092102,567444104_89573231034_386290,confirm,2017-06-10 08:52:51
7657895,373087896_26531015428,567456641_98050870408_910139,confirm,2017-06-11 11:39:56
5640937,881182832_71278576558,567459486_74974180396_626372,confirm,2017-05-28 13:20:19
1061000,982118273_50058335067,567470140_43397522276_505230,confirm,2017-06-08 16:33:21
5526164,27315467_75256445337,567487988_79873865314_593176,confirm,2017-06-07 11:14:05
4933347,390830222_23537141013,56748890_40045806791_502672,confirm,2017-05-27 10:20:45
6041060,102782907_67328177313,56749174_62407739489_987987,confirm,2017-06-14 11:47:38
9885740,191928417_7111101731,56749706_45921695808_947639,confirm,2017-03-31 14:52:59
8569160,752623725_74161561004,567506174_89851398811_687102,confirm,2017-05-15 11:38:24
8467005,417050019_37575930537,567512585_30028281345_654820,confirm,2017-04-12 12:00:35
3474406,806598140_91690785970,567534157_72002851030_919702,confirm,2017-04-13 12:59:11
501190,900886419_89840063440,567548092_1392939322_850038,confirm,2017-03-16 11:50:51
8221193,971824461_25128766134,567550476_26750265645_828107,confirm,2017-04-11 13:41:57
6090203,667456441_70523718087,567568846_20946747641_624172,confirm,2017-04-09 18:29:20
2773934,105945754_52837539413,567570277_95976391438_985030,confirm,2017-04-05 13:42:36
9680074,814981098_94769938318,567578485_52208148601_303951,confirm,2017-04-09 20:48:38
7344223,837838950_88253083619,567591339_82714101030_699803,confirm,2017-04-12 11:11:37
9510417,45326572_19158073900,567596846_60334867163_639122,confirm,2017-04-03 19:10:44
8585111,723028110_79426432945,567619880_91993452134_173357,confirm,2017-06-15 20:07:27
683357,973652791_58365299165,567620386_70008922929_393294,confirm,2017-06-01 12:01:33
1166584,91882703_61583491989,567622718_96659669574_964331,confirm,2017-06-01 13:34:01
1113976,433218004_43470188724,567632812_44360095226_826078,confirm,2017-03-29 21:20:22
4201648,112591946_89203393892,567663594_88297430953_320356,confirm,2017-06-01 19:14:38
2387891,605197284_91414693863,567664698_56045793447_374032,confirm,2017-06-03 15:31:14
427714,627792879_150133789,567682253_36630301272_173506,confirm,2017-05-13 08:44:41
3942294,967803315_31476405893,567692622_34497805434_860199,confirm,2017-03-29 11:31:31
2046901,48885486_5495005707,567713047_88470978994_872339,confirm,2017-05-25 00:05:48
5316419,380002180_6139438657,567723788_37665854089_881175,confirm,2017-06-20 07:34:56
6607828,697681482_23660425615,567732213_96910638520_680553,confirm,2017-06-01 22:00:53
9591707,549400796_89276166338,567752424_35875494806_473083,confirm,2017-05-22 11:47:21
6113904,628956499_38682576913,567755817_26614127530_215965,confirm,2017-05-25 09:18:37
2357832,416064049_57869174695,567759271_60781567612_354447,confirm,2017-04-16 12:37:21
7346161,178692509_56399015390,567770191_75597781156_755325,confirm,2017-06-09 12:52:13
9925292,769548731_32620557489,567796564_43248641432_834556,confirm,2017-03-29 13:47:19
6904502,403408606_85935146181,567797437_89397634371_771327,confirm,2017-04-11 14:00:05
8295352,914550266_4050203621,567819852_34380518409_89356,confirm,2017-06-13 09:20:39
1940422,69064134_71735731755,567828897_22911592182_543514,confirm,2017-03-30 07:06:37
4497618,394565142_51110295994,567855651_25812554304_178256,confirm,2017-06-02 10:18:31
7550898,895413551_77728977129,567866694_38810024204_820086,confirm,2017-03-30 14:00:30
1602887,436616876_19070993547,567871110_60190907480_602252,confirm,2017-04-05 07:57:26
6243260,949738079_62098195875,567880616_13078897822_155297,confirm,2017-04-05 20:30:26
2269063,591227610_95250685062,567882452_28985561373_219577,confirm,2017-04-14 10:05:59
3682561,962423935_608917670,567890013_56723481975_221762,confirm,2017-05-24 14:01:23
3361788,962423935_608917670,567890013_56723481975_221762,confirm,2017-05-24 13:53:21
7050672,896917350_11024279701,56791520_95735375612_130051,confirm,2017-06-06 17:49:56
368473,165496483_57810447279,567960025_28964383454_868052,confirm,2017-04-08 03:11:34
8837949,457612332_30831059531,567960862_29849222655_187704,confirm,2017-06-04 16:02:49
354393,264112613_92751257237,567964843_38989454545_119810,confirm,2017-06-03 19:08:46
6206976,746933582_12761909785,567968817_17533547456_825941,confirm,2017-04-09 19:43:05
2824575,399752004_98371097513,567969662_51700811570_286945,confirm,2017-06-12 13:04:31
7391900,827079836_4343763998,567973968_94749146291_246480,confirm,2017-05-26 16:55:51
4290127,747763953_91832380558,567979188_10072177075_124086,confirm,2017-05-09 23:17:26
7339107,921865240_14971771594,567980148_15669413621_743364,confirm,2017-04-03 09:16:39
3227228,522794688_32993266922,567981390_21981756569_340234,confirm,2017-06-14 22:23:45
7553100,263484403_26391024614,567983029_75135064882_540994,confirm,2017-05-24 23:12:58
9943833,976341242_18188282497,568001164_86565034775_891377,confirm,2017-04-10 13:40:39
9196885,140672257_74752006297,568020535_31055718192_279329,confirm,2017-06-02 11:10:31
7220355,449163732_36800275983,568047466_83094597064_18926,confirm,2017-06-01 17:16:57
5496069,217598487_44034138757,56806054_73396217224_814329,confirm,2017-06-11 09:38:59
3763175,631092768_59505700858,568063143_77307535385_793362,confirm,2017-03-29 11:21:13
135579,208192028_17264389453,568088258_59313075432_266735,confirm,2017-06-02 14:12:34
9687010,609586398_53609440001,568099860_6581265154_482668,confirm,2017-06-10 11:09:59
8737464,646500309_99651000889,568101731_22356237024_55418,confirm,2017-06-01 14:50:45
9472925,211490083_49836729362,568103161_13182439438_972991,confirm,2017-04-04 10:53:46
9650790,424391106_49853585586,56810863_28045292379_448410,confirm,2017-03-29 21:07:27
6226383,373515450_12871172907,568120455_89669969268_869481,confirm,2017-05-10 12:33:21
6035099,619604649_16933431482,568127379_37387484638_19425,confirm,2017-06-04 08:03:55
41325,225894574_65589555217,568132794_25125242095_213063,confirm,2017-05-24 15:03:23
5601238,344538687_49378488090,568169072_94484776317_580017,confirm,2017-05-10 20:23:33
1732957,324060712_59924077154,568175176_88102196449_850375,confirm,2017-06-04 11:19:10
3942594,713228473_19331835903,568180389_45565070304_343064,confirm,2017-05-31 21:20:05
7605075,32255430_72665842036,568180419_35959915948_458116,confirm,2017-06-16 12:52:33
8229804,708590700_6150388644,568183610_11289489900_615703,confirm,2017-04-05 12:42:44
1723826,926520168_57958007261,568198120_1960812224_364844,confirm,2017-06-14 11:46:11
5146309,930790199_24416494923,568207706_45754785537_364093,confirm,2017-04-03 13:01:50
8177941,649184910_2912152383,568216821_95049943611_566920,confirm,2017-06-13 17:25:40
9307063,120667702_87402138230,56821806_85127783272_810750,confirm,2017-03-31 00:19:59
1785492,304708683_82821830728,568219390_3871727859_894175,confirm,2017-05-25 07:41:57
2087989,781476096_39456252939,568220153_80712322992_835057,confirm,2017-05-13 22:29:25
522181,676681162_39099418373,568226189_73040264270_848476,confirm,2017-03-29 12:01:23
8804526,693722970_96487529058,568229052_3967588727_54574,confirm,2017-05-23 18:13:35
7366507,87649179_10913895372,568231576_48510719916_675320,confirm,2017-05-24 10:58:11
146205,891219705_165943577,568240938_75545671392_206785,confirm,2017-03-29 14:40:39
1395305,404471584_17668203998,568261855_30503864727_523933,confirm,2017-06-07 11:56:30
4579064,986659182_22296373714,568261946_80188478840_862720,confirm,2017-04-21 15:19:05
5412721,750413221_31447459638,56827989_93596870654_76310,confirm,2017-04-02 15:03:58
61794,308103492_83015137943,568296139_9215355588_664857,confirm,2017-05-24 13:11:21
5158444,804931719_61186130216,56832494_3350580182_944563,confirm,2017-06-07 00:48:47
9358140,877425003_4881849443,568329450_59957510885_930226,confirm,2017-06-07 13:02:02
8829260,328457822_769958508,568372069_38186221904_315612,confirm,2017-06-01 21:06:09
7252193,803250310_99040011655,568379593_83154526219_151271,confirm,2017-05-27 02:40:46
1177683,658823566_66127805751,568385397_80358146448_82504,confirm,2017-06-15 21:40:15
7796350,609266487_17540856239,56840777_20124419532_488085,confirm,2017-04-06 15:51:45
4474897,10757791_54937708110,568427542_17395003265_704324,confirm,2017-06-04 08:41:49
3148379,719109666_59575097265,568439216_32011240530_260452,confirm,2017-03-29 11:27:31
9382780,516228847_31030712528,568459480_59444189310_60820,confirm,2017-04-12 11:17:20
6792052,609192717_51765979983,568471109_23500238155_965247,confirm,2017-04-05 17:30:44
4185561,917935739_42515639455,568473637_42281449286_630733,confirm,2017-06-02 17:03:16
4317374,903113810_70973510531,568492304_10306392757_109447,confirm,2017-04-14 18:50:38
5428288,491387693_45439660776,568501492_77317002100_627178,confirm,2017-04-19 11:26:38
2650420,814610709_39273661920,568510651_83051805513_313170,confirm,2017-06-01 13:44:46
713775,585153117_63844098907,568522951_51359696346_203208,confirm,2017-06-14 12:48:44
9413774,585153117_63844098907,568522951_51359696346_203208,confirm,2017-06-14 12:45:10
1789259,529554757_84848449531,568530797_87319367144_95126,confirm,2017-06-05 18:31:13
2131273,128683091_26339084680,568543524_54990465574_763019,confirm,2017-06-12 23:56:17
1445656,625203157_47919901092,568545206_11126779543_625732,confirm,2017-05-31 11:58:53
7582412,793146777_26459731812,568560389_36371834189_144828,confirm,2017-05-24 17:13:26
6572686,824393264_98152632120,568562317_18640371826_650265,confirm,2017-06-16 09:47:23
1968280,421080945_41231830462,568562601_77495001535_234052,confirm,2017-04-22 10:22:41
5246819,374099483_10792265204,568567854_84674046856_213041,confirm,2017-05-07 14:13:53
7299811,479795649_93951363728,568574094_78055519962_376324,confirm,2017-04-19 15:47:43
4086337,496318657_53879269215,568605171_5315010106_346861,confirm,2017-06-16 17:47:49
7771629,375731354_91725548268,568625094_91103649082_853077,confirm,2017-06-07 17:40:04
353376,375731354_91725548268,568625094_91103649082_853077,confirm,2017-06-07 17:37:47
7782402,926825485_34832536300,568631126_95123161261_420704,confirm,2017-06-09 13:03:14
4403102,226564469_33971791018,568638046_69351472805_313669,confirm,2017-05-26 11:00:13
4957284,940440970_20979791658,568640736_19014335682_711118,confirm,2017-06-04 10:15:29
730801,374019911_36773436348,568647712_15929216740_518156,confirm,2017-04-20 22:02:23
8440164,153993886_93342241180,568682624_62877025244_228691,confirm,2017-05-09 08:36:44
3806821,541147158_72623959320,568706818_24255315827_995690,confirm,2017-05-24 12:27:37
7497113,383540527_7520793764,568708338_46442720254_759942,confirm,2017-04-04 13:42:25
256377,487046579_47796380746,568712123_98364835574_687252,confirm,2017-04-06 21:10:54
4264869,779635495_32143356683,568720610_51546300224_917661,confirm,2017-06-02 11:57:46
5151765,177489095_20195597367,568725804_8682011957_142823,confirm,2017-04-03 18:35:46
7361679,182966650_42225821932,56873482_36345303961_195445,confirm,2017-05-24 12:11:19
4548182,235162664_50130797645,568736002_95591566742_132121,confirm,2017-06-07 08:15:13
2464889,751477721_13921084699,568759858_82275515584_613295,confirm,2017-05-17 10:14:58
1232530,584015460_36239066005,568760467_49046473934_949973,confirm,2017-06-09 16:14:26
4726332,765261643_17438444784,568767133_86145831198_328150,confirm,2017-04-06 11:57:34
5640323,65763482_82545544588,568773338_74584693260_668807,confirm,2017-06-03 21:25:19
4642677,521308227_1473134052,56877364_72718580666_832445,confirm,2017-06-01 22:47:51
7308944,89820584_38722941641,568784489_55754060359_960939,confirm,2017-05-30 11:50:38
9504836,666457094_14437101179,568785130_72512701468_844219,confirm,2017-05-24 16:41:25
9092349,236128359_72440276736,568790484_51058047283_529850,confirm,2017-06-08 09:16:46
3077784,645090724_95262895961,568790530_84160405584_757025,confirm,2017-06-07 11:53:00
9686092,623643944_96602809429,568791525_49932080600_153942,confirm,2017-06-14 06:21:10
171904,889989791_838312901,568798287_82364980318_191498,confirm,2017-05-26 23:49:25
354444,350660774_32314402776,568803139_9642713676_42013,confirm,2017-06-11 09:48:42
354444,350660774_32314402776,568803139_9642713676_42013,confirm,2017-06-11 09:41:32
6182278,669054332_13335893850,568803443_21341494588_820236,confirm,2017-04-18 09:00:13
1957382,708731125_33356342326,568814495_81024988631_64335,confirm,2017-04-06 11:12:15
1423857,716830992_81930238382,568819166_80596727019_75889,confirm,2017-04-10 22:44:12
2287935,291336942_22816596464,568822087_91900183006_264059,confirm,2017-06-14 11:36:43
8696368,160532927_257107554,568829953_54324954071_981477,confirm,2017-06-11 17:25:04
1704093,59062982_66546105356,568856225_76227361996_626637,confirm,2017-04-05 11:12:10
8209240,963432933_20700290031,568857168_8415876647_840785,confirm,2017-05-31 20:08:21
8031142,486964070_1578879704,568857218_3338631826_400461,confirm,2017-04-13 10:26:29
1271013,21566521_52218377019,568873719_35948357959_687884,confirm,2017-06-07 20:35:27
1821565,770986782_17192613679,568884703_56658290807_70078,confirm,2017-04-22 14:59:10
113951,770986782_17192613679,568884703_56658290807_70078,confirm,2017-04-22 14:54:47
5493674,809196861_91808519310,568899612_68095727673_150147,confirm,2017-06-17 15:10:03
1869096,317096039_20018007230,568910127_11240917253_643135,confirm,2017-06-09 19:51:30
4091619,49362961_16967189821,568933325_19247471339_984106,confirm,2017-03-30 14:55:31
473929,73143985_66348690903,568937988_33036420522_120225,confirm,2017-06-07 18:07:05
5773337,868893639_44502408308,56894255_74501687582_970373,confirm,2017-06-02 15:53:00
522187,404363527_25086772304,568944019_51539841803_20905,confirm,2017-04-23 13:40:48
9794180,247332568_28911628271,568952246_15913516077_760133,confirm,2017-05-23 14:03:26
6724494,198423417_36082086510,568962179_96417088630_431820,confirm,2017-04-12 11:15:24
8070341,653852025_74175112793,568968093_91721880448_297434,confirm,2017-06-16 18:15:50
5229911,263072733_65746407153,568970993_50229008618_1462,confirm,2017-06-20 21:06:51
4030724,848026510_69169499629,568971309_16588201330_82891,confirm,2017-04-12 17:33:23
569109,688435100_87981863533,568974414_23001655615_778888,confirm,2017-04-09 15:45:53
4610345,697615404_35741275096,568989380_25366785426_341191,confirm,2017-04-05 17:06:13
2571952,159290319_29712205935,569000275_46350571266_922478,confirm,2017-04-05 18:43:14
9996137,260077691_71977603647,569003766_86906283323_418352,confirm,2017-05-13 18:56:34
2153182,313499809_82183933574,56900546_14185589719_767158,confirm,2017-04-08 16:50:14
1139594,907230997_40699954064,569014186_42503711885_420528,confirm,2017-06-14 17:05:32
8320532,222923070_86231214212,569060195_57561632225_612616,confirm,2017-04-23 16:52:15
479136,123911319_58107173443,569070616_70990802926_960620,confirm,2017-04-19 14:46:22
2151672,156985768_62341103921,569071107_86117666593_656470,confirm,2017-04-14 00:07:22
1733552,573349523_85674324475,569073110_90848886893_968620,confirm,2017-03-29 11:35:50
3110411,741939500_77104862913,56908590_70557655015_3485,confirm,2017-03-30 12:06:56
494645,482039340_50539050797,569125653_92296182353_509375,confirm,2017-06-09 19:02:00
4035388,736287761_334641874,569127993_47551389011_82738,confirm,2017-06-05 16:29:19
5867862,235195266_54304768156,569132233_91922533839_488599,confirm,2017-05-06 16:00:25
9100589,496445231_10232567500,569166409_98495530660_351550,confirm,2017-06-20 07:36:00
3802844,544486514_18861509242,56917526_16584051066_749523,confirm,2017-04-13 18:37:48
3175882,917041071_3854543742,569188959_40767489847_824802,confirm,2017-03-29 12:29:39
44564,454517652_5483973285,569190111_37134627215_436702,confirm,2017-06-02 08:10:37
8067026,432891626_39507274065,569213915_2227260038_791006,confirm,2017-04-22 13:46:56
9942856,99433010_93642929300,569247527_14732410939_582562,confirm,2017-04-13 11:12:35
7591629,639096846_10893457785,569257378_84937649437_490760,confirm,2017-04-19 18:02:24
6194506,807062758_26179349649,569259731_29180819419_423445,confirm,2017-05-08 20:04:39
7076970,636079101_39731351323,569260396_76085099797_796351,confirm,2017-05-30 22:02:32
4228754,667172206_89707110470,569272798_45214907407_445434,confirm,2017-06-01 07:07:20
163907,660525036_52820800219,569290066_70035124187_213518,confirm,2017-04-18 14:23:31
3605308,632601427_39233080470,5692959_1758339488_733444,confirm,2017-04-16 09:21:50
7005269,100693282_93085734793,569306059_88488474869_68227,confirm,2017-05-29 12:16:40
8072283,914518222_87019494137,569320836_93965432386_330032,confirm,2017-04-12 21:39:23
5678598,389037375_3135376973,569330052_32832954595_732312,confirm,2017-06-13 02:16:46
6321420,887449426_2105047712,569331329_26604339689_521426,confirm,2017-04-20 00:45:58
9775427,46001656_6939930712,569342350_11326938286_342368,confirm,2017-06-12 21:19:35
6887814,198180908_25776311977,569365431_16083410809_924412,confirm,2017-04-08 17:39:10
5325758,149548690_86362684663,56937235_3176284105_919143,confirm,2017-04-03 22:22:13
3789198,381760665_51756198100,569377306_52480692974_304393,confirm,2017-05-01 17:07:20
7920548,911261232_90914048566,569383869_41014812881_903144,confirm,2017-06-01 13:57:12
5687249,415092672_49019906507,569384765_8363595076_226925,confirm,2017-06-14 19:35:19
3289936,943631189_28488834386,569388701_22330161496_59679,confirm,2017-06-03 11:01:56
2836509,943631189_28488834386,569388701_22330161496_59679,confirm,2017-06-03 10:52:15
6407793,745227719_66268005312,56939643_69270242521_226548,confirm,2017-06-07 12:12:18
4762885,389463657_22500058186,569398086_91998647129_848022,confirm,2017-06-02 08:46:06
3624840,714900545_14098205690,569416592_33396434020_847950,confirm,2017-04-10 18:22:09
229490,460315198_73252954845,569423889_40216637156_378878,confirm,2017-03-21 17:31:28
3290796,590621857_74281243633,569424096_13003276653_272513,confirm,2017-03-29 11:24:47
4663472,623906343_41194319157,569430797_65693389157_573188,confirm,2017-06-05 09:11:46
4750982,672791105_6850196268,569434252_83820098594_177687,confirm,2017-06-04 17:14:51
6259663,672791105_6850196268,569434252_83820098594_177687,confirm,2017-06-04 17:07:14
6731805,495904430_30730698789,569442026_81334281847_308267,confirm,2017-06-02 19:30:27
9557921,252339054_57639361780,569482566_24028960454_313287,confirm,2017-05-25 00:03:38
6313537,540507387_75086791598,569516403_58187826032_213872,confirm,2017-04-03 14:38:21
4405518,838241438_59405204939,569519465_69950262304_942550,confirm,2017-05-05 11:26:36
5260884,897765769_36669037577,569523472_31298062094_679396,confirm,2017-04-05 15:10:05
3016026,136295359_52243698508,569533833_23396780132_276955,confirm,2017-03-29 11:35:45
5779069,746366301_78886203404,569537372_83580748624_340193,confirm,2017-06-18 19:24:54
1290472,989811315_2451573121,569539127_84096675780_334432,confirm,2017-05-25 13:25:29
9486932,915562746_94941740653,56955300_74011792373_515372,confirm,2017-05-15 00:20:46
627000,131913384_67651092542,569576007_51289713919_338875,confirm,2017-06-14 18:47:04
7148984,123933884_2818532394,569577412_27125727263_882298,confirm,2017-04-21 15:03:24
8707681,831169728_37045367160,569592725_13057940231_698496,confirm,2017-05-16 15:56:47
4286204,174963477_35160632189,569596276_90485339632_802725,confirm,2017-06-06 09:32:58
9615252,585111179_27907604313,56960694_17072861396_55422,confirm,2017-05-26 17:32:46
6205335,808436684_95125252856,569611438_16176427924_875619,confirm,2017-04-06 08:05:19
7352603,532261893_77009755359,569613777_18108455332_218661,confirm,2017-05-17 12:30:41
336132,837405551_45374669168,569632441_87585474709_261585,confirm,2017-05-24 17:51:23
3047964,703299656_56188752142,569642055_55341526285_983975,confirm,2017-06-01 19:31:01
1299508,173517843_10071916384,569662762_97285050807_121813,confirm,2017-04-16 11:35:21
3916251,479722068_447696409,569668801_89554315131_911205,confirm,2017-04-04 11:38:33
3592537,258489731_39779751252,569686398_71204323378_538293,confirm,2017-04-04 15:02:22
9346013,271596570_67829463363,569717148_44831687893_586507,confirm,2017-05-22 08:28:32
4704451,547923894_28920720418,569728587_97723265508_167785,confirm,2017-05-28 23:22:01
5354676,988892811_18860168792,569730708_69071049393_212500,confirm,2017-04-05 10:12:11
9071169,545784405_47196029481,569778402_46953993482_380125,confirm,2017-06-20 11:25:58
8966228,902153524_80481737232,569792626_7452858907_146973,confirm,2017-05-31 17:17:37
9769904,91094577_48270245028,56980102_30415987922_807947,confirm,2017-06-20 10:05:12
2801002,565164733_61125660060,569801279_57628351049_231806,confirm,2017-06-14 12:21:42
7218587,673668368_72774165791,56982612_86439831505_148282,confirm,2017-04-18 21:07:20
4303066,550847194_95826082723,569833837_7012165851_297589,confirm,2017-06-11 18:36:02
4548179,675820959_57162571226,569868703_72900328397_814050,confirm,2017-05-10 11:03:44
7640965,528302141_92645468296,569879581_26105417008_891428,confirm,2017-05-06 14:24:50
5728383,537135449_40662945297,569884_88554028146_812783,confirm,2017-05-16 10:40:27
8490586,68701232_8888783330,569898159_16747915407_726381,confirm,2017-04-12 14:16:28
6572026,336700379_83655826702,569905276_47415463134_718991,confirm,2017-03-29 12:43:20
4826337,259540008_95352440715,569907251_15627933356_409462,confirm,2017-05-29 17:08:38
7978639,587935387_11088550831,569915143_45195213588_555581,confirm,2017-04-03 07:28:28
1199036,43443927_1841654225,569947535_3261500263_383446,confirm,2017-04-10 11:15:15
5388697,194969471_22937269514,569953056_50666887133_673281,confirm,2017-04-12 23:41:33
5946442,854837086_6589175806,569961228_74219691045_241341,confirm,2017-03-30 07:51:39
2376505,641167378_49985145544,569961955_60806059999_99544,confirm,2017-05-16 19:26:29
2955394,60801012_42949113080,569987754_33363682726_567173,confirm,2017-04-28 16:28:46
3304010,943176291_78946897755,569995151_31800317928_370965,confirm,2017-06-03 12:21:05
7249447,206039162_79781219950,570001858_10656897434_789144,confirm,2017-05-25 11:52:52
7599408,974559647_41879869095,570002215_63927899966_528630,confirm,2017-05-21 10:30:28
6125160,374241108_40201238862,570008380_44702449880_502230,confirm,2017-03-29 14:03:06
7434940,623839129_30094226411,570022587_7728745505_524529,confirm,2017-04-05 17:31:03
6621196,857762995_76630482205,570025232_84827797408_90505,confirm,2017-06-12 21:20:46
7815980,289656011_86521221456,570030262_70659373488_409895,confirm,2017-03-30 18:09:24
4148738,361773264_31140105189,570031236_55312351317_187153,confirm,2017-06-14 18:10:01
8459050,726410161_35200714479,570035771_73574184564_443260,confirm,2017-05-24 20:05:03
1352728,376843187_35196850910,570038144_22094314062_170763,confirm,2017-06-15 08:24:18
4406526,832443305_74965756383,5700531_65168891618_637867,confirm,2017-04-29 01:19:49
7555503,488598360_63857292081,570063990_13814377666_40527,confirm,2017-05-25 09:46:21
7350102,888396212_75211010691,570089477_43942140634_142374,confirm,2017-04-07 12:13:26
2701538,698775567_50827065510,570111078_27353018385_546283,confirm,2017-05-23 15:04:58
1399145,903625117_66941384629,570111472_34686767131_867864,confirm,2017-05-14 14:18:19
7026113,636888770_99705044442,570117135_21891366089_632410,confirm,2017-06-03 18:10:08
5760138,616426942_86363227292,570117428_90720146034_477725,confirm,2017-04-04 12:55:24
7099968,850894942_40311311801,570124580_9944614481_419614,confirm,2017-05-31 14:32:03
3344093,941528190_7652360980,570145734_18104611867_758643,confirm,2017-04-11 09:42:46
8323982,645314062_84105181226,570165036_78157727950_182947,confirm,2017-05-24 23:53:35
8980819,233187544_74995272916,570172239_63500031930_150905,confirm,2017-06-07 13:52:06
6949583,104729335_15623269588,570187714_53687348254_395316,confirm,2017-04-13 23:54:34
5447233,270872996_39190127686,570198423_15188555559_959327,confirm,2017-06-13 13:32:52
2256055,566487426_70533364169,570212431_43637235623_114066,confirm,2017-05-28 16:54:50
4517696,426356435_14737078497,570212888_23960212277_495160,confirm,2017-06-08 00:54:14
2339127,85606368_41518073327,570229068_88193013706_482390,confirm,2017-06-05 09:13:05
8603684,240326922_82705172805,570244234_52447800020_270320,confirm,2017-05-30 22:33:22
6912121,514770219_10491153109,570257413_83063021496_158400,confirm,2017-04-24 16:18:39
6976539,52534931_41929160097,570266392_64220395427_477452,confirm,2017-04-09 18:41:30
